batch_k,candidates,survivors,survivor_n,is_prime
2759,2101514,94,71406032143681,False
2759,2101514,94,71418775627369,False
2759,2101514,94,71420634851329,False
2759,2101514,94,71412792470881,False
2759,2101514,94,71403666104761,False
2759,2101514,94,71403970307569,False
2759,2101514,94,71418674215849,False
2759,2101514,94,71401029707569,False
2759,2101514,94,71405930741209,False
2759,2101514,94,71406606759049,False
2759,2101514,94,71417693908201,False
2759,2101514,94,71417389676161,False
2759,2101514,94,71410460121841,False
2759,2101514,94,71405018122201,False
2759,2101514,94,71421243329881,False
2759,2101514,94,71408939045161,False
2759,2101514,94,71420702459929,False
2759,2101514,94,71419722138361,False
2759,2101514,94,71413536126409,False
2759,2101514,94,71408634831769,False
2759,2101514,94,71401773301849,False
2759,2101514,94,71401942301089,False
2759,2101514,94,71399812925281,False
2759,2101514,94,71415665706841,False
2759,2101514,94,71411575588369,False
2759,2101514,94,71405085723409,False
2759,2101514,94,71415868525681,False
2759,2101514,94,71408026406929,False
2759,2101514,94,71399610129241,False
2759,2101514,94,71402145100441,False
2759,2101514,94,71417254462129,False
2759,2101514,94,71413333310881,False
2760,2101514,99,71445956510041,False
2760,2101514,99,71437166106601,False
2760,2101514,99,71436151864081,False
2760,2101514,99,71426381696569,False
2760,2101514,99,71436625176361,False
2760,2101514,99,71446497475609,False
2760,2101514,99,71429762301769,False
2760,2101514,99,71426821170721,False
2760,2101514,99,71432771107681,False
2760,2101514,99,71439566509249,False
2760,2101514,99,71440885057441,False
2760,2101514,99,71427531093361,False
2760,2101514,99,71442237427201,False
2760,2101514,99,71437943697409,False
2760,2101514,99,71449709500849,False
2760,2101514,99,71428139601289,False
2760,2101514,99,71433413445241,False
2760,2101514,99,71432061159001,False
2760,2101514,99,71448120384601,False
2760,2101514,99,71434393860769,False
2760,2101514,99,71426990199601,False
2760,2101514,99,71449540445089,False
2760,2101514,99,71431892124121,False
2760,2101514,99,71441426003809,False
2760,2101514,99,71432872529209,False
2760,2101514,99,71427700123081,False
2760,2101514,99,71447579412889,False
2760,2101514,99,71442440283769,False
2760,2101514,99,71449506633961,False
2760,2101514,99,71425976029321,False
2760,2101514,99,71439498891721,False
2760,2101514,99,71440682203081,False
2760,2101514,99,71433819133609,False
2760,2101514,99,71434596706201,False
2760,2101514,99,71445381736369,False
2760,2101514,99,71428714305601,False
2760,2101514,99,71448323249521,False
2760,2101514,99,71443961717209,False
2760,2101514,99,71432297808169,False
2760,2101514,99,71430337012609,False
2760,2101514,99,71429356624921,False
2760,2101514,99,71435137628761,False
2760,2101514,99,71427395869729,False
2760,2101514,99,71435509514209,False
2760,2101514,99,71447275117201,False
2760,2101514,99,71430945532489,False
2760,2101514,99,71448593736529,False
2760,2101514,99,71427024005401,False
2760,2101514,99,71438552249689,False
2760,2101514,99,71433785326201,False
2760,2101514,99,71449337578441,False
2760,2101514,99,71442609331129,False
2760,2101514,99,71448492303841,False
2760,2101514,99,71438687483881,False
2760,2101514,99,71441493622249,False
2760,2101514,99,71425807001641,False
2760,2101514,99,71444435055361,False
2760,2101514,99,71435746169089,False
2760,2101514,99,71433109179721,False
2760,2101514,99,71439972215089,False
2760,2101514,99,71446091751241,False
2760,2101514,99,71447816087761,False
2760,2101514,99,71432365422289,False
2760,2101514,99,71436422328049,False
2760,2101514,99,71430539852281,False
2760,2101514,99,71449641878521,False
2760,2101514,99,71443758858481,False
2760,2101514,99,71440817439289,False
2760,2101514,99,71450149046761,False
2760,2101514,99,71429052368041,False
2760,2101514,99,71451129577129,False
2760,2101514,99,71445246495841,False
2760,2101514,99,71426618336329,False
2760,2101514,99,71436320904001,False
2760,2101514,99,71441223148681,False
2760,2101514,99,71427193034521,False
2760,2101514,99,71430066560161,False
2760,2101514,99,71434427668321,False
2760,2101514,99,71440310304169,False
2760,2101514,99,71439870788521,False
2760,2101514,99,71448695169289,False
2760,2101514,99,71444232195961,False
2760,2101514,99,71440175068441,False
2760,2101514,99,71443116474409,False
2760,2101514,99,71440986484729,False
2760,2101514,99,71445888889489,False
2760,2101514,99,71434292438161,False
2760,2101514,99,71448999468001,False
2760,2101514,99,71426280279649,False
2760,2101514,99,71448018952249,False
2760,2101514,99,71435103821041,False
2760,2101514,99,71431554054961,False
2760,2101514,99,71437842272281,False
2760,2101514,99,71436861833089,False
2760,2101514,99,71431959738049,False
2760,2101514,99,71451163388641,False
2760,2101514,99,71434495283449,False
2760,2101514,99,71445280305961,False
2760,2101514,99,71443725048721,False
2761,2101514,100,71466548456521,False
2761,2101514,100,71473446914809,False
2761,2101514,100,71470504884529,False
2761,2101514,100,71466582271681,False
2761,2101514,100,71459684144689,False
2761,2101514,100,71455795641409,False
2761,2101514,100,71472466231321,False
2761,2101514,100,71476389005641,False
2761,2101514,100,71471451738241,False
2761,2101514,100,71467562914801,False
2761,2101514,100,71465060597401,False
2761,2101514,100,71473886533729,False
2761,2101514,100,71471012126809,False
2761,2101514,100,71467089500041,False
2761,2101514,100,71460157534921,False
2761,2101514,100,71466041230081,False
2761,2101514,100,71462186367961,False
2761,2101514,100,71462118739729,False
2761,2101514,100,71470301988121,False
2761,2101514,100,71462828837761,False
2761,2101514,100,71464418117569,False
2761,2101514,100,71455592765881,False
2761,2101514,100,71452042490761,False
2761,2101514,100,71468881721329,False
2761,2101514,100,71457114339361,False
2761,2101514,100,71453192094001,False
2761,2101514,100,71459346009769,False
2761,2101514,100,71461307203441,False
2761,2101514,100,71452482043849,False
2761,2101514,100,71473785083089,False
2761,2101514,100,71461273389529,False
2761,2101514,100,71464012342321,False
2761,2101514,100,71452245361249,False
2761,2101514,100,71455187015689,False
2761,2101514,100,71470099092001,False
2761,2101514,100,71469118431481,False
2761,2101514,100,71469896196169,False
2761,2101514,100,71458771182241,False
2761,2101514,100,71459650331161,False
2761,2101514,100,71452887786361,False
2761,2101514,100,71465534005441,False
2761,2101514,100,71468577380281,False
2761,2101514,100,71463302238409,False
2761,2101514,100,71469828564289,False
2761,2101514,100,71464925338249,False
2761,2101514,100,71475712657561,False
2761,2101514,100,71455119390769,False
2761,2101514,100,71467968700129,False
2761,2101514,100,71456201393329,False
2761,2101514,100,71476930086409,False
2761,2101514,100,71469930012121,False
2761,2101514,100,71469625668841,False
2761,2101514,100,71474292337009,False
2761,2101514,100,71470606332841,False
2761,2101514,100,71459582704129,False
2761,2101514,100,71469388957849,False
2761,2101514,100,71464722449761,False
2761,2101514,100,71454071208601,False
2761,2101514,100,71474664324361,False
2761,2101514,100,71465331116089,False
2761,2101514,100,71459954653201,False
2761,2101514,100,71474157069121,False
2761,2101514,100,71473683632521,False
2761,2101514,100,71453564026441,False
2761,2101514,100,71465736895081,False
2761,2101514,100,71455626578449,False
2761,2101514,100,71470335804169,False
2761,2101514,100,71476524275641,False
2761,2101514,100,71476219918321,False
2761,2101514,100,71458568302489,False
2761,2101514,100,71456607146401,False
2761,2101514,100,71461814413081,False
2761,2101514,100,71462795023489,False
2761,2101514,100,71468374486609,False
2761,2101514,100,71456911461961,False
2761,2101514,100,71455930891921,False
2761,2101514,100,71457959664961,False
2761,2101514,100,71463403681609,False
2761,2101514,100,71461882041169,False
2761,2101514,100,71451636750649,False
2761,2101514,100,71473649815681,False
2761,2101514,100,71463843269641,False
2761,2101514,100,71471248840489,False
2761,2101514,100,71452076302489,False
2761,2101514,100,71454882703801,False
2761,2101514,100,71465669265169,False
2761,2101514,100,71463538939321,False
2761,2101514,100,71453902147681,False
2761,2101514,100,71473345464481,False
2761,2101514,100,71472533864449,False
2761,2101514,100,71475306850249,False
2761,2101514,100,71452752538729,False
2761,2101514,100,71455694203609,False
2761,2101514,100,71469591852961,False
2761,2101514,100,71457824412529,False
2761,2101514,100,71454713641921,False
2761,2101514,100,71464316673649,False
2761,2101514,100,71468814089929,False
2761,2101514,100,71457046713529,False
2761,2101514,100,71466277935529,False
2762,2101514,101,71489104945129,False
2762,2101514,101,71493061997449,False
2762,2101514,101,71500874960761,False
2762,2101514,101,71501889662641,False
2762,2101514,101,71492047358209,False
2762,2101514,101,71501855839129,False
2762,2101514,101,71491100368081,False
2762,2101514,101,71482780653001,False
2762,2101514,101,71496511824721,False
2762,2101514,101,71493569319769,False
2762,2101514,101,71489578432801,False
2762,2101514,101,71488597638649,False
2762,2101514,101,71500435258849,False
2762,2101514,101,71485722935929,False
2762,2101514,101,71495192763289,False
2762,2101514,101,71490288667249,False
2762,2101514,101,71479128248089,False
2762,2101514,101,71499724974001,False
2762,2101514,101,71491438578121,False
2762,2101514,101,71480650072129,False
2762,2101514,101,71481901361809,False
2762,2101514,101,71479939885561,False
2762,2101514,101,71495361873049,False
2762,2101514,101,71501247017281,False
2762,2101514,101,71482611558121,False
2762,2101514,101,71483626130401,False
2762,2101514,101,71498338237561,False
2762,2101514,101,71480886801769,False
2762,2101514,101,71489510791609,False
2762,2101514,101,71490694517089,False
2762,2101514,101,71502464663569,False
2762,2101514,101,71495598627049,False
2762,2101514,101,71477403533761,False
2762,2101514,101,71489071124641,False
2762,2101514,101,71492115000601,False
2762,2101514,101,71493975178921,False
2762,2101514,101,71488090333969,False
2762,2101514,101,71485148002321,False
2762,2101514,101,71486128772809,False
2762,2101514,101,71479263520681,False
2762,2101514,101,71491134189049,False
2762,2101514,101,71491404757081,False
2762,2101514,101,71489781356569,False
2762,2101514,101,71502194074609,False
2762,2101514,101,71482915929049,False
2762,2101514,101,71494685435209,False
2762,2101514,101,71482577739169,False
2762,2101514,101,71494448682721,False
2762,2101514,101,71498507351041,False
2762,2101514,101,71490525412849,False
2762,2101514,101,71479872248929,False
2762,2101514,101,71497526495641,False
2762,2101514,101,71485621476889,False
2762,2101514,101,71499352921441,False
2762,2101514,101,71477910800521,False
2762,2101514,101,71488563818281,False
2762,2101514,101,71500773490969,False
2762,2101514,101,71484336335281,False
2762,2101514,101,71490221025721,False
2762,2101514,101,71497830898321,False
2762,2101514,101,71481157350409,False
2762,2101514,101,71484099599929,False
2762,2101514,101,71478451887049,False
2762,2101514,101,71498202946921,False
2762,2101514,101,71495260407169,False
2762,2101514,101,71497695608161,False
2762,2101514,101,71480041340569,False
2762,2101514,101,71499657328009,False
2762,2101514,101,71494279574041,False
2762,2101514,101,71486331691681,False
2762,2101514,101,71483085024289,False
2762,2101514,101,71477200627561,False
2762,2101514,101,71499758797009,False
2762,2101514,101,71485046543689,False
2762,2101514,101,71495158941361,False
2762,2101514,101,71479466429809,False
2762,2101514,101,71501044077241,False
2762,2101514,101,71482408644529,False
2762,2101514,101,71494854544369,False
2762,2101514,101,71497120626409,False
2762,2101514,101,71489882818561,False
2762,2101514,101,71485959673969,False
2762,2101514,101,71500672021249,False
2762,2101514,101,71497729430689,False
2762,2101514,101,71496207424849,False
2762,2101514,101,71481495536929,False
2762,2101514,101,71502092603881,False
2762,2101514,101,71494245752329,False
2762,2101514,101,71498710287481,False
2762,2101514,101,71496883869889,False
2762,2101514,101,71482171912369,False
2762,2101514,101,71484302515921,False
2762,2101514,101,71501957309689,False
2762,2101514,101,71493738427609,False
2762,2101514,101,71483524672849,False
2762,2101514,101,71478620977009,False
2762,2101514,101,71492757604921,False
2762,2101514,101,71480582435161,False
2762,2101514,101,71479026793729,False
2762,2101514,101,71501585251321,False
2762,2101514,101,71489409329881,False
2763,2101514,90,71526413814241,False
2763,2101514,90,71528342098249,False
2763,2101514,90,71513626904329,False
2763,2101514,90,71504832338809,False
2763,2101514,90,71525432767441,False
2763,2101514,90,71506760331889,False
2763,2101514,90,71521474819369,False
2763,2101514,90,71513119510849,False
2763,2101514,90,71506320611881,False
2763,2101514,90,71519005385881,False
2763,2101514,90,71523910466761,False
2763,2101514,90,71512206207121,False
2763,2101514,90,71515081442281,False
2763,2101514,90,71516062418089,False
2763,2101514,90,71506963280041,False
2763,2101514,90,71521677788401,False
2763,2101514,90,71522658809449,False
2763,2101514,90,71520324666961,False
2763,2101514,90,71510514919321,False
2763,2101514,90,71512848901729,False
2763,2101514,90,71509906060609,False
2763,2101514,90,71524790016289,False
2763,2101514,90,71506151489161,False
2763,2101514,90,71517922907929,False
2763,2101514,90,71508383925169,False
2763,2101514,90,71514269605321,False
2763,2101514,90,71521880757721,False
2763,2101514,90,71516975746441,False
2763,2101514,90,71513254815601,False
2763,2101514,90,71525026819009,False
2763,2101514,90,71518937730769,False
2763,2101514,90,71522083727329,False
2763,2101514,90,71523064751161,False
2763,2101514,90,71523403036801,False
2763,2101514,90,71509669282921,False
2763,2101514,90,71505847068769,False
2763,2101514,90,71518599455689,False
2763,2101514,90,71512713597361,False
2763,2101514,90,71517618462481,False
2763,2101514,90,71513965167649,False
2763,2101514,90,71521170366361,False
2763,2101514,90,71527056572689,False
2763,2101514,90,71504494097089,False
2763,2101514,90,71520832086001,False
2763,2101514,90,71511022303561,False
2763,2101514,90,71507436826849,False
2763,2101514,90,71509060427809,False
2763,2101514,90,71523876638041,False
2763,2101514,90,71504392624729,False
2763,2101514,90,71514743176321,False
2763,2101514,90,71507876550289,False
2763,2101514,90,71525534254729,False
2763,2101514,90,71522591152609,False
2763,2101514,90,71523572179921,False
2763,2101514,90,71527631674801,False
2763,2101514,90,71518295008801,False
2763,2101514,90,71504088208081,False
2763,2101514,90,71507030929489,False
2763,2101514,90,71518802420641,False
2763,2101514,90,71511935599729,False
2763,2101514,90,71506523559409,False
2763,2101514,90,71527225720129,False
2763,2101514,90,71514777002881,False
2763,2101514,90,71512510641049,False
2763,2101514,90,71511834122089,False
2763,2101514,90,71524587042841,False
2763,2101514,90,71517415499209,False
2763,2101514,90,71520662946121,False
2763,2101514,90,71509567806889,False
2763,2101514,90,71513863688569,False
2763,2101514,90,71528578906849,False
2763,2101514,90,71507538301369,False
2763,2101514,90,71513423946721,False
2763,2101514,90,71504595569521,False
2763,2101514,90,71516806611121,False
2763,2101514,90,71503614672361,False
2763,2101514,90,71507673600841,False
2763,2101514,90,71516671303009,False
2763,2101514,90,71524519385089,False
2763,2101514,90,71519614283329,False
2763,2101514,90,71509804584409,False
2763,2101514,90,71513728383241,False
2763,2101514,90,71527462526881,False
2763,2101514,90,71516299206361,False
2763,2101514,90,71510007536881,False
2763,2101514,90,71528646566521,False
2763,2101514,90,71510988477889,False
2763,2101514,90,71525703400369,False
2763,2101514,90,71505102932761,False
2763,2101514,90,71504122032121,False
2765,2101514,90,71560754690881,False
2765,2101514,90,71563698578089,False
2765,2101514,90,71568571352041,False
2765,2101514,90,71578385080801,False
2765,2101514,90,71560720853449,False
2765,2101514,90,71559739571401,False
2765,2101514,90,71555848346761,False
2765,2101514,90,71561735979889,False
2765,2101514,90,71569552694641,False
2765,2101514,90,71570094127921,False
2765,2101514,90,71577877457641,False
2765,2101514,90,71576896057969,False
2765,2101514,90,71574019580449,False
2765,2101514,90,71578926547489,False
2765,2101514,90,71563157169001,False
2765,2101514,90,71560213292929,False
2765,2101514,90,71575643937121,False
2765,2101514,90,71575271687089,False
2765,2101514,90,71557607843929,False
2765,2101514,90,71571718440049,False
2765,2101514,90,71560923878161,False
2765,2101514,90,71573139728281,False
2765,2101514,90,71559130503169,False
2765,2101514,90,71570195646889,False
2765,2101514,90,71576794534249,False
2765,2101514,90,71574831756481,False
2765,2101514,90,71571887640289,False
2765,2101514,90,71565018271321,False
2765,2101514,90,71577809774689,False
2765,2101514,90,71567014753441,False
2765,2101514,90,71561329928449,False
2765,2101514,90,71569958769409,False
2765,2101514,90,71564273827489,False
2765,2101514,90,71563292521081,False
2765,2101514,90,71567657694289,False
2765,2101514,90,71565695041801,False
2765,2101514,90,71562649599841,False
2765,2101514,90,71561668304569,False
2765,2101514,90,71564713725649,False
2765,2101514,90,71580415591441,False
2765,2101514,90,71565322817641,False
2765,2101514,90,71580043329001,False
2765,2101514,90,71579704909441,False
2765,2101514,90,71555171622841,False
2765,2101514,90,71575136323681,False
2765,2101514,90,71575779301009,False
2765,2101514,90,71559435036961,False
2765,2101514,90,71567928407089,False
2765,2101514,90,71562142032481,False
2765,2101514,90,71579941803049,False
2765,2101514,90,71572936686241,False
2765,2101514,90,71576862216721,False
2765,2101514,90,71568165281209,False
2765,2101514,90,71556254382649,False
2765,2101514,90,71556694256161,False
2765,2101514,90,71580246381121,False
2765,2101514,90,71565525848881,False
2765,2101514,90,71578520447281,False
2765,2101514,90,71573613494161,False
2765,2101514,90,71572632123721,False
2765,2101514,90,71580111013009,False
2765,2101514,90,71573241249409,False
2765,2101514,90,71557066457881,False
2765,2101514,90,71580618644089,False
2765,2101514,90,71568435994969,False
2765,2101514,90,71571380040169,False
2765,2101514,90,71573342770609,False
2765,2101514,90,71568740548561,False
2765,2101514,90,71558622948289,False
2765,2101514,90,71565796557649,False
2765,2101514,90,71568368316481,False
2765,2101514,90,71572293721681,False
2765,2101514,90,71555070114529,False
2765,2101514,90,71560957715641,False
2765,2101514,90,71558013884809,False
2765,2101514,90,71564882917609,False
2765,2101514,90,71562480410521,False
2765,2101514,90,71575373209729,False
2765,2101514,90,71576354598961,False
2765,2101514,90,71556897275161,False
2765,2101514,90,71568672869929,False
2765,2101514,90,71557709354041,False
2765,2101514,90,71557878537721,False
2765,2101514,90,71570466364489,False
2765,2101514,90,71572598283481,False
2765,2101514,90,71566913236729,False
2765,2101514,90,71555137786729,False
2765,2101514,90,71567319304009,False
2765,2101514,90,71568875905921,False
2765,2101514,90,71564375342329,False
2764,2101514,109,71548979747569,False
2764,2101514,109,71532300236329,False
2764,2101514,109,71551923392569,False
2764,2101514,109,71549960955841,False
2764,2101514,109,71543058805969,False
2764,2101514,109,71540149175881,False
2764,2101514,109,71540115343321,False
2764,2101514,109,71535243538201,False
2764,2101514,109,71539134202561,False
2764,2101514,109,71547964711609,False
2764,2101514,109,71535751010161,False
2764,2101514,109,71547524864929,False
2764,2101514,109,71546543673361,False
2764,2101514,109,71548438394161,False
2764,2101514,109,71540656665241,False
2764,2101514,109,71531826607201,False
2764,2101514,109,71552430923689,False
2764,2101514,109,71553344484241,False
2764,2101514,109,71544581310409,False
2764,2101514,109,71529796785841,False
2764,2101514,109,71552092569409,False
2764,2101514,109,71531116166449,False
2764,2101514,109,71545224150481,False
2764,2101514,109,71552701607689,False
2764,2101514,109,71534431586809,False
2764,2101514,109,71551111346521,False
2764,2101514,109,71548776739801,False
2764,2101514,109,71534059443961,False
2764,2101514,109,71540927326969,False
2764,2101514,109,71550569985049,False
2764,2101514,109,71535852504769,False
2764,2101514,109,71544412142449,False
2764,2101514,109,71544682811281,False
2764,2101514,109,71552532430129,False
2764,2101514,109,71529965936521,False
2764,2101514,109,71554224214729,False
2764,2101514,109,71528984865361,False
2764,2101514,109,71551280522401,False
2764,2101514,109,71529695295529,False
2764,2101514,109,71539506358609,False
2764,2101514,109,71537814748009,False
2764,2101514,109,71554461066169,False
2764,2101514,109,71539743185689,False
2764,2101514,109,71543464805569,False
2764,2101514,109,71528951035441,False
2764,2101514,109,71548370725129,False
2764,2101514,109,71537780916001,False
2764,2101514,109,71537577924121,False
2764,2101514,109,71545088815489,False
2764,2101514,109,71544987314329,False
2764,2101514,109,71535175875409,False
2764,2101514,109,71533213668361,False
2764,2101514,109,71530371898969,False
2764,2101514,109,71552938456609,False
2764,2101514,109,71542043812009,False
2764,2101514,109,71553818184601,False
2764,2101514,109,71547930877201,False
2764,2101514,109,71544006140161,False
2764,2101514,109,71529289335001,False
2764,2101514,109,71554528738081,False
2764,2101514,109,71530980844801,False
2764,2101514,109,71534566911721,False
2764,2101514,109,71544378308881,False
2764,2101514,109,71550603820081,False
2764,2101514,109,71550265470121,False
2764,2101514,109,71553209141569,False
2764,2101514,109,71546340669049,False
2764,2101514,109,71547558699241,False
2764,2101514,109,71530879353649,False
2764,2101514,109,71552329417321,False
2764,2101514,109,71531725115449,False
2764,2101514,109,71551483533721,False
2764,2101514,109,71544479809609,False
2764,2101514,109,71537307268729,False
2764,2101514,109,71533146006529,False
2764,2101514,109,71536089325801,False
2764,2101514,109,71538897376489,False
2764,2101514,109,71536461473929,False
2764,2101514,109,71533518147001,False
2764,2101514,109,71540859661489,False
2764,2101514,109,71542348309441,False
2764,2101514,109,71535953999449,False
2764,2101514,109,71538423725521,False
2764,2101514,109,71529086355169,False
2764,2101514,109,71553141470281,False
2764,2101514,109,71539303364281,False
2764,2101514,109,71529492315121,False
2764,2101514,109,71540961159721,False
2764,2101514,109,71546239167001,False
2764,2101514,109,71551686545329,False
2764,2101514,109,71538931208761,False
2764,2101514,109,71535446526769,False
2764,2101514,109,71538085404361,False
2764,2101514,109,71533348992121,False
2764,2101514,109,71548878243649,False
2764,2101514,109,71541028825249,False
2764,2101514,109,71546103831049,False
2764,2101514,109,71531386810129,False
2764,2101514,109,71551009841089,False
2764,2101514,109,71542788140209,False
2764,2101514,109,71554562574049,False
2764,2101514,109,71533551978001,False
2764,2101514,109,71539844683129,False
2764,2101514,109,71537882412049,False
2764,2101514,109,71548269221641,False
2764,2101514,109,71554156542961,False
2764,2101514,109,71530608710929,False
2764,2101514,109,71534533080481,False
2764,2101514,109,71549250425041,False
2766,2101514,99,71601940774849,False
2766,2101514,99,71590162443409,False
2766,2101514,99,71603903924281,False
2766,2101514,99,71591177778649,False
2766,2101514,99,71589180959521,False
2766,2101514,99,71592599260081,False
2766,2101514,99,71588673298081,False
2766,2101514,99,71591617759489,False
2766,2101514,99,71594629972321,False
2766,2101514,99,71606340974809,False
2766,2101514,99,71586439609129,False
2766,2101514,99,71595273037201,False
2766,2101514,99,71605088596441,False
2766,2101514,99,71581532384569,False
2766,2101514,99,71585085875209,False
2766,2101514,99,71582141548129,False
2766,2101514,99,71606510215969,False
2766,2101514,99,71588571766009,False
2766,2101514,99,71580720170521,False
2766,2101514,99,71601331527049,False
2766,2101514,99,71596694559289,False
2766,2101514,99,71599639185649,False
2766,2101514,99,71591516225329,False
2766,2101514,99,71582953770241,False
2766,2101514,99,71595679184929,False
2766,2101514,99,71596457637961,False
2766,2101514,99,71599402259449,False
2766,2101514,99,71605291684081,False
2766,2101514,99,71605833252529,False
2766,2101514,99,71594156136889,False
2766,2101514,99,71605934796841,False
2766,2101514,99,71589248647849,False
2766,2101514,99,71595137654881,False
2766,2101514,99,71586304235161,False
2766,2101514,99,71597100711049,False
2766,2101514,99,71603971619569,False
2766,2101514,99,71603599295881,False
2766,2101514,99,71602279246969,False
2766,2101514,99,71587556449249,False
2766,2101514,99,71588876362441,False
2766,2101514,99,71582649186409,False
2766,2101514,99,71584612071361,False
2766,2101514,99,71600316119809,False
2766,2101514,99,71583969054361,False
2766,2101514,99,71599334566321,False
2766,2101514,99,71596491483841,False
2766,2101514,99,71581769281201,False
2766,2101514,99,71603362363129,False
2766,2101514,99,71592700795009,False
2766,2101514,99,71600553047521,False
2766,2101514,99,71588639454049,False
2766,2101514,99,71606442519481,False
2766,2101514,99,71586811888201,False
2766,2101514,99,71598894561769,False
2766,2101514,99,71601839233369,False
2766,2101514,99,71597168403121,False
2766,2101514,99,71593242315841,False
2766,2101514,99,71590060910281,False
2766,2101514,99,71581464699889,False
2766,2101514,99,71587353386761,False
2766,2101514,99,71584172112049,False
2766,2101514,99,71599131487129,False
2766,2101514,99,71604783965521,False
2766,2101514,99,71594833045129,False
2766,2101514,99,71600248426249,False
2766,2101514,99,71583055298329,False
2766,2101514,99,71588470234009,False
2766,2101514,99,71587962575089,False
2766,2101514,99,71596796097121,False
2766,2101514,99,71583562939849,False
2766,2101514,99,71598285326929,False
2766,2101514,99,71591008555609,False
2766,2101514,99,71594934581641,False
2766,2101514,99,71605731708289,False
2766,2101514,99,71594257672921,False
2766,2101514,99,71583461411401,False
2766,2101514,99,71597202249169,False
2766,2101514,99,71585424307489,False
2766,2101514,99,71598183788041,False
2766,2101514,99,71600823822529,False
2766,2101514,99,71581566226921,False
2766,2101514,99,71599233026689,False
2766,2101514,99,71591380846561,False
2766,2101514,99,71596288408681,False
2766,2101514,99,71581126276969,False
2766,2101514,99,71597811479401,False
2766,2101514,99,71584510542169,False
2766,2101514,99,71602177705249,False
2766,2101514,99,71596153025401,False
2766,2101514,99,71593039245289,False
2766,2101514,99,71581430857561,False
2766,2101514,99,71595780722041,False
2766,2101514,99,71596356100369,False
2766,2101514,99,71604614726401,False
2766,2101514,99,71581633911649,False
2766,2101514,99,71592430035361,False
2766,2101514,99,71599300719769,False
2766,2101514,99,71602245399721,False
2766,2101514,99,71601669997729,False
2767,2101514,92,71620625632609,False
2767,2101514,92,71617680574729,False
2767,2101514,92,71621573480209,False
2767,2101514,92,71629461169561,False
2767,2101514,92,71625534196969,False
2767,2101514,92,71615243331241,False
2767,2101514,92,71622047406361,False
2767,2101514,92,71628987218881,False
2767,2101514,92,71619102319249,False
2767,2101514,92,71618120637001,False
2767,2101514,92,71623096819849,False
2767,2101514,92,71630612199169,False
2767,2101514,92,71622758298529,False
2767,2101514,92,71624721733321,False
2767,2101514,92,71627666935969,False
2767,2101514,92,71613550825441,False
2767,2101514,92,71614532476369,False
2767,2101514,92,71608642671721,False
2767,2101514,92,71607661061161,False
2767,2101514,92,71626312812289,False
2767,2101514,92,71614363225729,False
2767,2101514,92,71629088779609,False
2767,2101514,92,71626143547729,False
2767,2101514,92,71620964148889,False
2767,2101514,92,71619000765601,False
2767,2101514,92,71627125284961,False
2767,2101514,92,71624180093449,False
2767,2101514,92,71609184252841,False
2767,2101514,92,71622182814121,False
2767,2101514,92,71611181350921,False
2767,2101514,92,71625127964569,False
2767,2101514,92,71608439579329,False
2767,2101514,92,71631797092249,False
2767,2101514,92,71628851804689,False
2767,2101514,92,71615751086881,False
2767,2101514,92,71623503046489,False
2767,2101514,92,71606814850561,False
2767,2101514,92,71620557929449,False
2767,2101514,92,71611722941641,False
2767,2101514,92,71618594551729,False
2767,2101514,92,71608168789921,False
2767,2101514,92,71625195669889,False
2767,2101514,92,71615040229489,False
2767,2101514,92,71612095286449,False
2767,2101514,92,71618323743121,False
2767,2101514,92,71630104390849,False
2767,2101514,92,71623875421921,False
2767,2101514,92,71627159138089,False
2767,2101514,92,71619305426761,False
2767,2101514,92,71610368968681,False
2767,2101514,92,71625940430521,False
2767,2101514,92,71618086786009,False
2767,2101514,92,71607424121689,False
2767,2101514,92,71619203872969,False
2767,2101514,92,71616258844321,False
2767,2101514,92,71620727187409,False
2767,2101514,92,71610910556329,False
2767,2101514,92,71625635755249,False
2767,2101514,92,71626617489001,False
2767,2101514,92,71628344002609,False
2767,2101514,92,71613855475009,False
2767,2101514,92,71630172098521,False
2767,2101514,92,71612501481889,False
2767,2101514,92,71620862593921,False
2767,2101514,92,71629291901281,False
2767,2101514,92,71611926038689,False
2767,2101514,92,71607017940649,False
2767,2101514,92,71626651342009,False
2767,2101514,92,71612603030929,False
2767,2101514,92,71609658138001,False
2767,2101514,92,71614870978249,False
2767,2101514,92,71623401489721,False
2767,2101514,92,71613516975529,False
2767,2101514,92,71609048857369,False
2767,2101514,92,71627260697521,False
2767,2101514,92,71623773864889,False
2767,2101514,92,71606645609041,False
2767,2101514,92,71618425296289,False
2767,2101514,92,71615480283649,False
2767,2101514,92,71611012104241,False
2767,2101514,92,71612839978969,False
2767,2101514,92,71619711642649,False
2767,2101514,92,71606950243921,False
2767,2101514,92,71611689092161,False
2767,2101514,92,71631323133841,False
2767,2101514,92,71609895081169,False
2767,2101514,92,71607931849609,False
2767,2101514,92,71619542385889,False
2767,2101514,92,71622859854841,False
2767,2101514,92,71631695529601,False
2767,2101514,92,71613043077601,False
2767,2101514,92,71620320968641,False
2770,2101514,79,71703111837361,False
2770,2101514,79,71707007064001,False
2770,2101514,79,71698166745529,False
2770,2101514,79,71693289561721,False
2770,2101514,79,71692747662649,False
2770,2101514,79,71691765475801,False
2770,2101514,79,71685229024369,False
2770,2101514,79,71687565856201,False
2770,2101514,79,71697015173281,False
2770,2101514,79,71702298933841,False
